sample_id,reference,file_type,s3_path
NA19240,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19240/variant_calls/CHM13v2/merged/NA19240.CHM13v2.autosomes.merged.vcf.gz
NA19240,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19240/variant_calls/CHM13v2/merged/NA19240.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19240,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19240/variant_calls/GRCh38_no_alt/merged/NA19240.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19240,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19240/variant_calls/GRCh38_no_alt/merged/NA19240.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19338,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19338/variant_calls/CHM13v2/merged/NA19338.CHM13v2.autosomes.merged.vcf.gz
NA19338,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19338/variant_calls/CHM13v2/merged/NA19338.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19338,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19338/variant_calls/GRCh38_no_alt/merged/NA19338.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19338,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19338/variant_calls/GRCh38_no_alt/merged/NA19338.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19391,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19391/variant_calls/CHM13v2/merged/NA19391.CHM13v2.autosomes.merged.vcf.gz
NA19391,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19391/variant_calls/CHM13v2/merged/NA19391.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19391,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19391/variant_calls/GRCh38_no_alt/merged/NA19391.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19391,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19391/variant_calls/GRCh38_no_alt/merged/NA19391.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19443,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19443/variant_calls/CHM13v2/merged/NA19443.CHM13v2.autosomes.merged.vcf.gz
NA19443,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19443/variant_calls/CHM13v2/merged/NA19443.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19443,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19443/variant_calls/GRCh38_no_alt/merged/NA19443.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19443,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19443/variant_calls/GRCh38_no_alt/merged/NA19443.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19468,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19468/variant_calls/CHM13v2/merged/NA19468.CHM13v2.autosomes.merged.vcf.gz
NA19468,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19468/variant_calls/CHM13v2/merged/NA19468.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19468,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19468/variant_calls/GRCh38_no_alt/merged/NA19468.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19468,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19468/variant_calls/GRCh38_no_alt/merged/NA19468.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19682,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19682/variant_calls/CHM13v2/merged/NA19682.CHM13v2.autosomes.merged.vcf.gz
NA19682,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19682/variant_calls/CHM13v2/merged/NA19682.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19682,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19682/variant_calls/GRCh38_no_alt/merged/NA19682.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19682,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19682/variant_calls/GRCh38_no_alt/merged/NA19682.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19700,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19700/variant_calls/CHM13v2/merged/NA19700.CHM13v2.autosomes.merged.vcf.gz
NA19700,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19700/variant_calls/CHM13v2/merged/NA19700.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19700,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19700/variant_calls/GRCh38_no_alt/merged/NA19700.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19700,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19700/variant_calls/GRCh38_no_alt/merged/NA19700.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19776,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19776/variant_calls/CHM13v2/merged/NA19776.CHM13v2.autosomes.merged.vcf.gz
NA19776,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19776/variant_calls/CHM13v2/merged/NA19776.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19776,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19776/variant_calls/GRCh38_no_alt/merged/NA19776.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19776,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19776/variant_calls/GRCh38_no_alt/merged/NA19776.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19835,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19835/variant_calls/CHM13v2/merged/NA19835.CHM13v2.autosomes.merged.vcf.gz
NA19835,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19835/variant_calls/CHM13v2/merged/NA19835.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19835,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19835/variant_calls/GRCh38_no_alt/merged/NA19835.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19835,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19835/variant_calls/GRCh38_no_alt/merged/NA19835.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA19909,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19909/variant_calls/CHM13v2/merged/NA19909.CHM13v2.autosomes.merged.vcf.gz
NA19909,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19909/variant_calls/CHM13v2/merged/NA19909.CHM13v2.autosomes.merged.vcf.gz.tbi
NA19909,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19909/variant_calls/GRCh38_no_alt/merged/NA19909.GRCh38_no_alt.autosomes.merged.vcf.gz
NA19909,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA19909/variant_calls/GRCh38_no_alt/merged/NA19909.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20129,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20129/variant_calls/CHM13v2/merged/NA20129.CHM13v2.autosomes.merged.vcf.gz
NA20129,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20129/variant_calls/CHM13v2/merged/NA20129.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20129,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20129/variant_calls/GRCh38_no_alt/merged/NA20129.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20129,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20129/variant_calls/GRCh38_no_alt/merged/NA20129.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20282,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20282/variant_calls/CHM13v2/merged/NA20282.CHM13v2.autosomes.merged.vcf.gz
NA20282,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20282/variant_calls/CHM13v2/merged/NA20282.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20282,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20282/variant_calls/GRCh38_no_alt/merged/NA20282.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20282,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20282/variant_calls/GRCh38_no_alt/merged/NA20282.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20346,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20346/variant_calls/CHM13v2/merged/NA20346.CHM13v2.autosomes.merged.vcf.gz
NA20346,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20346/variant_calls/CHM13v2/merged/NA20346.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20346,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20346/variant_calls/GRCh38_no_alt/merged/NA20346.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20346,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20346/variant_calls/GRCh38_no_alt/merged/NA20346.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20503,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20503/variant_calls/CHM13v2/merged/NA20503.CHM13v2.autosomes.merged.vcf.gz
NA20503,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20503/variant_calls/CHM13v2/merged/NA20503.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20503,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20503/variant_calls/GRCh38_no_alt/merged/NA20503.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20503,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20503/variant_calls/GRCh38_no_alt/merged/NA20503.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20752,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20752/variant_calls/CHM13v2/merged/NA20752.CHM13v2.autosomes.merged.vcf.gz
NA20752,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20752/variant_calls/CHM13v2/merged/NA20752.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20752,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20752/variant_calls/GRCh38_no_alt/merged/NA20752.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20752,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20752/variant_calls/GRCh38_no_alt/merged/NA20752.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20762,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20762/variant_calls/CHM13v2/merged/NA20762.CHM13v2.autosomes.merged.vcf.gz
NA20762,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20762/variant_calls/CHM13v2/merged/NA20762.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20762,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20762/variant_calls/GRCh38_no_alt/merged/NA20762.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20762,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20762/variant_calls/GRCh38_no_alt/merged/NA20762.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20799,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20799/variant_calls/CHM13v2/merged/NA20799.CHM13v2.autosomes.merged.vcf.gz
NA20799,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20799/variant_calls/CHM13v2/merged/NA20799.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20799,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20799/variant_calls/GRCh38_no_alt/merged/NA20799.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20799,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20799/variant_calls/GRCh38_no_alt/merged/NA20799.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20805,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20805/variant_calls/CHM13v2/merged/NA20805.CHM13v2.autosomes.merged.vcf.gz
NA20805,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20805/variant_calls/CHM13v2/merged/NA20805.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20805,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20805/variant_calls/GRCh38_no_alt/merged/NA20805.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20805,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20805/variant_calls/GRCh38_no_alt/merged/NA20805.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20806,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20806/variant_calls/CHM13v2/merged/NA20806.CHM13v2.autosomes.merged.vcf.gz
NA20806,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20806/variant_calls/CHM13v2/merged/NA20806.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20806,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20806/variant_calls/GRCh38_no_alt/merged/NA20806.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20806,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20806/variant_calls/GRCh38_no_alt/merged/NA20806.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20809,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20809/variant_calls/CHM13v2/merged/NA20809.CHM13v2.autosomes.merged.vcf.gz
NA20809,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20809/variant_calls/CHM13v2/merged/NA20809.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20809,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20809/variant_calls/GRCh38_no_alt/merged/NA20809.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20809,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20809/variant_calls/GRCh38_no_alt/merged/NA20809.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20827,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20827/variant_calls/CHM13v2/merged/NA20827.CHM13v2.autosomes.merged.vcf.gz
NA20827,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20827/variant_calls/CHM13v2/merged/NA20827.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20827,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20827/variant_calls/GRCh38_no_alt/merged/NA20827.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20827,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20827/variant_calls/GRCh38_no_alt/merged/NA20827.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20850,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20850/variant_calls/CHM13v2/merged/NA20850.CHM13v2.autosomes.merged.vcf.gz
NA20850,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20850/variant_calls/CHM13v2/merged/NA20850.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20850,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20850/variant_calls/GRCh38_no_alt/merged/NA20850.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20850,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20850/variant_calls/GRCh38_no_alt/merged/NA20850.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20870,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20870/variant_calls/CHM13v2/merged/NA20870.CHM13v2.autosomes.merged.vcf.gz
NA20870,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20870/variant_calls/CHM13v2/merged/NA20870.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20870,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20870/variant_calls/GRCh38_no_alt/merged/NA20870.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20870,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20870/variant_calls/GRCh38_no_alt/merged/NA20870.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA20905,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20905/variant_calls/CHM13v2/merged/NA20905.CHM13v2.autosomes.merged.vcf.gz
NA20905,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20905/variant_calls/CHM13v2/merged/NA20905.CHM13v2.autosomes.merged.vcf.gz.tbi
NA20905,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20905/variant_calls/GRCh38_no_alt/merged/NA20905.GRCh38_no_alt.autosomes.merged.vcf.gz
NA20905,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA20905/variant_calls/GRCh38_no_alt/merged/NA20905.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
NA21093,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA21093/variant_calls/CHM13v2/merged/NA21093.CHM13v2.autosomes.merged.vcf.gz
NA21093,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA21093/variant_calls/CHM13v2/merged/NA21093.CHM13v2.autosomes.merged.vcf.gz.tbi
NA21093,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA21093/variant_calls/GRCh38_no_alt/merged/NA21093.GRCh38_no_alt.autosomes.merged.vcf.gz
NA21093,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/NA21093/variant_calls/GRCh38_no_alt/merged/NA21093.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
